epoch,train_loss,train_acc,val_loss,val_acc,learning_rate,time_per_epoch
1,0.11552438684484755,96.54385054488843,0.011026513062389361,99.62640099626401,0.001,39.40725517272949
2,0.024290496476843802,99.32537623248572,0.006236918468355151,99.79244499792445,0.001,39.331353425979614
3,0.015163326083056263,99.53295277633627,0.03858470580383398,98.87920298879203,0.001,38.45158505439758
4,0.008653518633701689,99.81318111053452,0.005091588031818598,99.87546699875467,0.001,36.92882752418518
5,0.004764148211758114,99.89621172807473,0.005905967377391393,99.87546699875467,0.001,38.307846784591675
6,0.012790896378066994,99.61598339387649,0.005310888802285907,99.87546699875467,0.001,38.685519218444824
7,0.013144634554394555,99.6574987026466,0.007732803109217014,99.75093399750934,0.001,41.20007085800171
8,0.010190171744557195,99.67825635703166,0.010156532094318993,99.79244499792445,0.0001,36.34291958808899
9,0.004829462735025198,99.87545407368967,0.0031657140014209138,99.91697799916977,0.0001,38.443079710006714
10,0.0036666185677421935,99.90659055526726,0.0033626788270951576,99.91697799916977,0.0001,35.93056631088257
11,0.0021771179657277514,99.94810586403736,0.0029119907368445755,99.95848899958489,0.0001,37.88160037994385
12,0.0020339573903291005,99.94810586403736,0.0026534538984644683,99.91697799916977,0.0001,36.9743914604187
13,0.0016921392148344053,99.96886351842242,0.0025535913687684147,99.91697799916977,1e-05,41.34716486930847
14,0.0015028960455629589,99.96886351842242,0.0029436856349557635,99.91697799916977,1e-05,39.668274879455566
15,0.001472806813532859,99.93772703684483,0.002521976873321186,99.95848899958489,1e-05,47.84291195869446
16,0.001211566244030366,99.98962117280747,0.0026345833270588538,99.91697799916977,1e-05,36.56155490875244
17,0.001380458767055191,99.94810586403736,0.0027179381657700895,99.91697799916977,1e-05,37.09806275367737
18,0.0015249939670449234,99.95848469122988,0.002517297724163136,99.91697799916977,1.0000000000000002e-06,47.77513670921326
19,0.0009816332282873775,99.98962117280747,0.0026107777424928622,99.91697799916977,1.0000000000000002e-06,39.520413398742676
20,0.0013807720950413114,99.96886351842242,0.0026775098169503865,99.91697799916977,1.0000000000000002e-06,44.57175374031067
21,0.00181334421208697,99.93772703684483,0.0028037370055877166,99.91697799916977,1.0000000000000002e-06,36.71895718574524
